,location,day,Person1,Person2,num_occurrences
3639,Katerina’s Café,2014-01-13,Kanon Herrero,Gustav Cazar,1
3640,Katerina’s Café,2014-01-13,Kanon Herrero,Isande Borrasca,1
3641,Katerina’s Café,2014-01-13,Kanon Herrero,Stenig Fusil,1
3642,Katerina’s Café,2014-01-13,Kanon Herrero,Varja Lagos,1
3643,Katerina’s Café,2014-01-13,Nils Calixto,Ada Campo-Corrente,1
3644,Katerina’s Café,2014-01-13,Nils Calixto,Bertrand Ovan,1
3645,Katerina’s Café,2014-01-13,Nils Calixto,Elsa Orilla,1
3646,Katerina’s Café,2014-01-13,Nils Calixto,Gustav Cazar,1
3647,Katerina’s Café,2014-01-13,Nils Calixto,Isia Vann,1
3648,Katerina’s Café,2014-01-13,Stenig Fusil,Bertrand Ovan,1
3649,Katerina’s Café,2014-01-13,Stenig Fusil,Elsa Orilla,1
3650,Katerina’s Café,2014-01-13,Stenig Fusil,Felix Balas,1
3651,Katerina’s Café,2014-01-13,Stenig Fusil,Gustav Cazar,1
3652,Katerina’s Café,2014-01-13,Stenig Fusil,Isande Borrasca,1
3653,Katerina’s Café,2014-01-13,Stenig Fusil,Kanon Herrero,1
3654,Katerina’s Café,2014-01-13,Stenig Fusil,Varja Lagos,1
3655,Katerina’s Café,2014-01-13,Varja Lagos,Bertrand Ovan,1
3656,Katerina’s Café,2014-01-13,Varja Lagos,Elsa Orilla,1
3657,Katerina’s Café,2014-01-13,Varja Lagos,Felix Balas,1
3658,Katerina’s Café,2014-01-13,Varja Lagos,Gustav Cazar,1
3659,Katerina’s Café,2014-01-13,Varja Lagos,Isande Borrasca,1
3660,Katerina’s Café,2014-01-13,Varja Lagos,Kanon Herrero,1
3661,Katerina’s Café,2014-01-13,Varja Lagos,Stenig Fusil,1
3662,Katerina’s Café,2014-01-14,Bertrand Ovan,Birgitta Frente,1
3663,Katerina’s Café,2014-01-14,Bertrand Ovan,Gustav Cazar,1
3664,Katerina’s Café,2014-01-14,Bertrand Ovan,Inga Ferro,1
3665,Katerina’s Café,2014-01-14,Bertrand Ovan,Isande Borrasca,1
3666,Katerina’s Café,2014-01-14,Bertrand Ovan,Kanon Herrero,1
3667,Katerina’s Café,2014-01-14,Bertrand Ovan,Kare Orilla,1
3668,Katerina’s Café,2014-01-14,Bertrand Ovan,Loreto Bodrogi,1
3669,Katerina’s Café,2014-01-14,Bertrand Ovan,Nils Calixto,1
3670,Katerina’s Café,2014-01-14,Bertrand Ovan,Orhan Strum,1
3671,Katerina’s Café,2014-01-14,Bertrand Ovan,Willem Vasco-Pais,1
3672,Katerina’s Café,2014-01-14,Birgitta Frente,Bertrand Ovan,1
3673,Katerina’s Café,2014-01-14,Birgitta Frente,Gustav Cazar,1
3674,Katerina’s Café,2014-01-14,Birgitta Frente,Kanon Herrero,1
3675,Katerina’s Café,2014-01-14,Birgitta Frente,Kare Orilla,1
3676,Katerina’s Café,2014-01-14,Birgitta Frente,Nils Calixto,1
3677,Katerina’s Café,2014-01-14,Birgitta Frente,Willem Vasco-Pais,1
3678,Katerina’s Café,2014-01-14,Gustav Cazar,Bertrand Ovan,1
3679,Katerina’s Café,2014-01-14,Gustav Cazar,Birgitta Frente,1
3680,Katerina’s Café,2014-01-14,Gustav Cazar,Kanon Herrero,1
3681,Katerina’s Café,2014-01-14,Gustav Cazar,Kare Orilla,1
3682,Katerina’s Café,2014-01-14,Gustav Cazar,Nils Calixto,1
3683,Katerina’s Café,2014-01-14,Gustav Cazar,Willem Vasco-Pais,1
3684,Katerina’s Café,2014-01-14,Inga Ferro,Bertrand Ovan,1
3685,Katerina’s Café,2014-01-14,Inga Ferro,Isande Borrasca,1
3686,Katerina’s Café,2014-01-14,Inga Ferro,Loreto Bodrogi,1
3687,Katerina’s Café,2014-01-14,Inga Ferro,Orhan Strum,1
3688,Katerina’s Café,2014-01-14,Isande Borrasca,Bertrand Ovan,1
3689,Katerina’s Café,2014-01-14,Isande Borrasca,Inga Ferro,1
3690,Katerina’s Café,2014-01-14,Isande Borrasca,Loreto Bodrogi,1
3691,Katerina’s Café,2014-01-14,Isande Borrasca,Orhan Strum,1
3692,Katerina’s Café,2014-01-14,Kanon Herrero,Bertrand Ovan,1
3693,Katerina’s Café,2014-01-14,Kanon Herrero,Birgitta Frente,1
3694,Katerina’s Café,2014-01-14,Kanon Herrero,Gustav Cazar,1
3695,Katerina’s Café,2014-01-14,Kanon Herrero,Kare Orilla,1
3696,Katerina’s Café,2014-01-14,Kanon Herrero,Nils Calixto,1
3697,Katerina’s Café,2014-01-14,Kanon Herrero,Willem Vasco-Pais,1
3698,Katerina’s Café,2014-01-14,Kare Orilla,Bertrand Ovan,1
3699,Katerina’s Café,2014-01-14,Kare Orilla,Birgitta Frente,1
3700,Katerina’s Café,2014-01-14,Kare Orilla,Gustav Cazar,1
3701,Katerina’s Café,2014-01-14,Kare Orilla,Kanon Herrero,1
3702,Katerina’s Café,2014-01-14,Kare Orilla,Nils Calixto,1
3703,Katerina’s Café,2014-01-14,Kare Orilla,Willem Vasco-Pais,1
3704,Katerina’s Café,2014-01-14,Loreto Bodrogi,Bertrand Ovan,1
3705,Katerina’s Café,2014-01-14,Loreto Bodrogi,Inga Ferro,1
3706,Katerina’s Café,2014-01-14,Loreto Bodrogi,Isande Borrasca,1
3707,Katerina’s Café,2014-01-14,Loreto Bodrogi,Orhan Strum,1
3708,Katerina’s Café,2014-01-14,Nils Calixto,Bertrand Ovan,1
3709,Katerina’s Café,2014-01-14,Nils Calixto,Birgitta Frente,1
3710,Katerina’s Café,2014-01-14,Nils Calixto,Gustav Cazar,1
3711,Katerina’s Café,2014-01-14,Nils Calixto,Kanon Herrero,1
3712,Katerina’s Café,2014-01-14,Nils Calixto,Kare Orilla,1
3713,Katerina’s Café,2014-01-14,Nils Calixto,Willem Vasco-Pais,1
3714,Katerina’s Café,2014-01-14,Orhan Strum,Bertrand Ovan,1
3715,Katerina’s Café,2014-01-14,Orhan Strum,Inga Ferro,1
3716,Katerina’s Café,2014-01-14,Orhan Strum,Isande Borrasca,1
3717,Katerina’s Café,2014-01-14,Orhan Strum,Loreto Bodrogi,1
3718,Katerina’s Café,2014-01-14,Willem Vasco-Pais,Bertrand Ovan,1
3719,Katerina’s Café,2014-01-14,Willem Vasco-Pais,Birgitta Frente,1
3720,Katerina’s Café,2014-01-14,Willem Vasco-Pais,Gustav Cazar,1
3721,Katerina’s Café,2014-01-14,Willem Vasco-Pais,Kanon Herrero,1
3722,Katerina’s Café,2014-01-14,Willem Vasco-Pais,Kare Orilla,1
3723,Katerina’s Café,2014-01-14,Willem Vasco-Pais,Nils Calixto,1
3724,Katerina’s Café,2014-01-15,Bertrand Ovan,Felix Balas,1
3725,Katerina’s Café,2014-01-15,Bertrand Ovan,Isia Vann,1
3726,Katerina’s Café,2014-01-15,Bertrand Ovan,Varja Lagos,1
3727,Katerina’s Café,2014-01-15,Birgitta Frente,Felix Balas,1
3728,Katerina’s Café,2014-01-15,Birgitta Frente,Isia Vann,1
3729,Katerina’s Café,2014-01-15,Birgitta Frente,Kare Orilla,1
3730,Katerina’s Café,2014-01-15,Birgitta Frente,Nils Calixto,1
3731,Katerina’s Café,2014-01-15,Birgitta Frente,Stenig Fusil,1
3732,Katerina’s Café,2014-01-15,Birgitta Frente,Willem Vasco-Pais,1
3733,Katerina’s Café,2014-01-15,Felix Balas,Bertrand Ovan,1
3734,Katerina’s Café,2014-01-15,Felix Balas,Birgitta Frente,1
3735,Katerina’s Café,2014-01-15,Felix Balas,Isia Vann,2
3736,Katerina’s Café,2014-01-15,Felix Balas,Kare Orilla,1
3737,Katerina’s Café,2014-01-15,Felix Balas,Nils Calixto,1
3738,Katerina’s Café,2014-01-15,Felix Balas,Stenig Fusil,1
3739,Katerina’s Café,2014-01-15,Felix Balas,Varja Lagos,1
3740,Katerina’s Café,2014-01-15,Felix Balas,Willem Vasco-Pais,1
3741,Katerina’s Café,2014-01-15,Isia Vann,Bertrand Ovan,1
3742,Katerina’s Café,2014-01-15,Isia Vann,Birgitta Frente,1
3743,Katerina’s Café,2014-01-15,Isia Vann,Felix Balas,2
3744,Katerina’s Café,2014-01-15,Isia Vann,Kare Orilla,1
3745,Katerina’s Café,2014-01-15,Isia Vann,Nils Calixto,1
3746,Katerina’s Café,2014-01-15,Isia Vann,Stenig Fusil,1
3747,Katerina’s Café,2014-01-15,Isia Vann,Varja Lagos,1
3748,Katerina’s Café,2014-01-15,Isia Vann,Willem Vasco-Pais,1
3749,Katerina’s Café,2014-01-15,Kare Orilla,Birgitta Frente,1
3750,Katerina’s Café,2014-01-15,Kare Orilla,Felix Balas,1
3751,Katerina’s Café,2014-01-15,Kare Orilla,Isia Vann,1
3752,Katerina’s Café,2014-01-15,Kare Orilla,Nils Calixto,1
3753,Katerina’s Café,2014-01-15,Kare Orilla,Stenig Fusil,1
3754,Katerina’s Café,2014-01-15,Kare Orilla,Varja Lagos,1
3755,Katerina’s Café,2014-01-15,Kare Orilla,Willem Vasco-Pais,1
3756,Katerina’s Café,2014-01-15,Nils Calixto,Birgitta Frente,1
3757,Katerina’s Café,2014-01-15,Nils Calixto,Felix Balas,1
3758,Katerina’s Café,2014-01-15,Nils Calixto,Isia Vann,1
3759,Katerina’s Café,2014-01-15,Nils Calixto,Kare Orilla,1
3760,Katerina’s Café,2014-01-15,Nils Calixto,Stenig Fusil,1
3761,Katerina’s Café,2014-01-15,Nils Calixto,Willem Vasco-Pais,1
3762,Katerina’s Café,2014-01-15,Stenig Fusil,Birgitta Frente,1
3763,Katerina’s Café,2014-01-15,Stenig Fusil,Felix Balas,1
3764,Katerina’s Café,2014-01-15,Stenig Fusil,Isia Vann,1
3765,Katerina’s Café,2014-01-15,Stenig Fusil,Kare Orilla,1
3766,Katerina’s Café,2014-01-15,Stenig Fusil,Nils Calixto,1
3767,Katerina’s Café,2014-01-15,Stenig Fusil,Willem Vasco-Pais,1
3768,Katerina’s Café,2014-01-15,Varja Lagos,Bertrand Ovan,1
3769,Katerina’s Café,2014-01-15,Varja Lagos,Felix Balas,1
3770,Katerina’s Café,2014-01-15,Varja Lagos,Isia Vann,1
3771,Katerina’s Café,2014-01-15,Varja Lagos,Kare Orilla,1
3772,Katerina’s Café,2014-01-15,Varja Lagos,Willem Vasco-Pais,1
3773,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Birgitta Frente,1
3774,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Felix Balas,1
3775,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Isia Vann,1
3776,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Kare Orilla,1
3777,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Nils Calixto,1
3778,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Stenig Fusil,1
3779,Katerina’s Café,2014-01-15,Willem Vasco-Pais,Varja Lagos,1
3780,Katerina’s Café,2014-01-16,Bertrand Ovan,Birgitta Frente,1
3781,Katerina’s Café,2014-01-16,Bertrand Ovan,Elsa Orilla,1
3782,Katerina’s Café,2014-01-16,Bertrand Ovan,Isia Vann,1
3783,Katerina’s Café,2014-01-16,Bertrand Ovan,Kanon Herrero,1
3784,Katerina’s Café,2014-01-16,Bertrand Ovan,Kare Orilla,1
3785,Katerina’s Café,2014-01-16,Bertrand Ovan,Stenig Fusil,1
3786,Katerina’s Café,2014-01-16,Bertrand Ovan,Willem Vasco-Pais,1
3787,Katerina’s Café,2014-01-16,Birgitta Frente,Bertrand Ovan,1
3788,Katerina’s Café,2014-01-16,Birgitta Frente,Elsa Orilla,1
3789,Katerina’s Café,2014-01-16,Birgitta Frente,Isia Vann,1
3790,Katerina’s Café,2014-01-16,Birgitta Frente,Kanon Herrero,1
3791,Katerina’s Café,2014-01-16,Birgitta Frente,Kare Orilla,1
3792,Katerina’s Café,2014-01-16,Birgitta Frente,Nils Calixto,1
3793,Katerina’s Café,2014-01-16,Birgitta Frente,Stenig Fusil,1
3794,Katerina’s Café,2014-01-16,Elsa Orilla,Bertrand Ovan,1
3795,Katerina’s Café,2014-01-16,Elsa Orilla,Birgitta Frente,1
3796,Katerina’s Café,2014-01-16,Elsa Orilla,Isia Vann,1
3797,Katerina’s Café,2014-01-16,Elsa Orilla,Kanon Herrero,1
3798,Katerina’s Café,2014-01-16,Elsa Orilla,Kare Orilla,1
3799,Katerina’s Café,2014-01-16,Elsa Orilla,Nils Calixto,1
3800,Katerina’s Café,2014-01-16,Elsa Orilla,Stenig Fusil,1
3801,Katerina’s Café,2014-01-16,Felix Resumir,Kanon Herrero,1
3802,Katerina’s Café,2014-01-16,Felix Resumir,Lars Azada,1
3803,Katerina’s Café,2014-01-16,Isia Vann,Bertrand Ovan,1
3804,Katerina’s Café,2014-01-16,Isia Vann,Birgitta Frente,1
3805,Katerina’s Café,2014-01-16,Isia Vann,Elsa Orilla,1
3806,Katerina’s Café,2014-01-16,Isia Vann,Kanon Herrero,1
3807,Katerina’s Café,2014-01-16,Isia Vann,Kare Orilla,1
3808,Katerina’s Café,2014-01-16,Isia Vann,Nils Calixto,1
3809,Katerina’s Café,2014-01-16,Isia Vann,Stenig Fusil,1
3810,Katerina’s Café,2014-01-16,Kanon Herrero,Bertrand Ovan,1
3811,Katerina’s Café,2014-01-16,Kanon Herrero,Birgitta Frente,1
3812,Katerina’s Café,2014-01-16,Kanon Herrero,Elsa Orilla,1
3813,Katerina’s Café,2014-01-16,Kanon Herrero,Felix Resumir,1
3814,Katerina’s Café,2014-01-16,Kanon Herrero,Isia Vann,1
3815,Katerina’s Café,2014-01-16,Kanon Herrero,Kare Orilla,1
3816,Katerina’s Café,2014-01-16,Kanon Herrero,Lars Azada,1
3817,Katerina’s Café,2014-01-16,Kanon Herrero,Nils Calixto,1
3818,Katerina’s Café,2014-01-16,Kanon Herrero,Stenig Fusil,1
3819,Katerina’s Café,2014-01-16,Kare Orilla,Bertrand Ovan,1
3820,Katerina’s Café,2014-01-16,Kare Orilla,Birgitta Frente,1
3821,Katerina’s Café,2014-01-16,Kare Orilla,Elsa Orilla,1
3822,Katerina’s Café,2014-01-16,Kare Orilla,Isia Vann,1
3823,Katerina’s Café,2014-01-16,Kare Orilla,Kanon Herrero,1
3824,Katerina’s Café,2014-01-16,Kare Orilla,Nils Calixto,1
3825,Katerina’s Café,2014-01-16,Kare Orilla,Stenig Fusil,1
3826,Katerina’s Café,2014-01-16,Lars Azada,Felix Resumir,1
3827,Katerina’s Café,2014-01-16,Lars Azada,Kanon Herrero,1
3828,Katerina’s Café,2014-01-16,Nils Calixto,Birgitta Frente,1
3829,Katerina’s Café,2014-01-16,Nils Calixto,Elsa Orilla,1
3830,Katerina’s Café,2014-01-16,Nils Calixto,Isia Vann,1
3831,Katerina’s Café,2014-01-16,Nils Calixto,Kanon Herrero,1
3832,Katerina’s Café,2014-01-16,Nils Calixto,Kare Orilla,1
3833,Katerina’s Café,2014-01-16,Nils Calixto,Stenig Fusil,1
3834,Katerina’s Café,2014-01-16,Stenig Fusil,Bertrand Ovan,1
3835,Katerina’s Café,2014-01-16,Stenig Fusil,Birgitta Frente,1
3836,Katerina’s Café,2014-01-16,Stenig Fusil,Elsa Orilla,1
3837,Katerina’s Café,2014-01-16,Stenig Fusil,Isia Vann,1
3838,Katerina’s Café,2014-01-16,Stenig Fusil,Kanon Herrero,1
3839,Katerina’s Café,2014-01-16,Stenig Fusil,Kare Orilla,1
3840,Katerina’s Café,2014-01-16,Stenig Fusil,Nils Calixto,1
3841,Katerina’s Café,2014-01-16,Willem Vasco-Pais,Bertrand Ovan,1
3842,Katerina’s Café,2014-01-17,Axel Calzas,Bertrand Ovan,1
3843,Katerina’s Café,2014-01-17,Axel Calzas,Lucas Alcazar,1
3844,Katerina’s Café,2014-01-17,Axel Calzas,Minke Mies,1
3845,Katerina’s Café,2014-01-17,Bertrand Ovan,Axel Calzas,1
3846,Katerina’s Café,2014-01-17,Bertrand Ovan,Lucas Alcazar,1
3847,Katerina’s Café,2014-01-17,Bertrand Ovan,Minke Mies,1
3848,Katerina’s Café,2014-01-17,Birgitta Frente,Felix Balas,1
3849,Katerina’s Café,2014-01-17,Birgitta Frente,Nils Calixto,1
3850,Katerina’s Café,2014-01-17,Birgitta Frente,Varja Lagos,1
3851,Katerina’s Café,2014-01-17,Elsa Orilla,Felix Balas,1
3852,Katerina’s Café,2014-01-17,Elsa Orilla,Kanon Herrero,1
3853,Katerina’s Café,2014-01-17,Elsa Orilla,Stenig Fusil,1
3854,Katerina’s Café,2014-01-17,Elsa Orilla,Varja Lagos,1
3855,Katerina’s Café,2014-01-17,Felix Balas,Birgitta Frente,1
3856,Katerina’s Café,2014-01-17,Felix Balas,Elsa Orilla,1
3857,Katerina’s Café,2014-01-17,Felix Balas,Kanon Herrero,1
3858,Katerina’s Café,2014-01-17,Felix Balas,Nils Calixto,1
3859,Katerina’s Café,2014-01-17,Felix Balas,Stenig Fusil,1
3860,Katerina’s Café,2014-01-17,Felix Balas,Varja Lagos,1
3861,Katerina’s Café,2014-01-17,Kanon Herrero,Elsa Orilla,1
3862,Katerina’s Café,2014-01-17,Kanon Herrero,Felix Balas,1
3863,Katerina’s Café,2014-01-17,Kanon Herrero,Stenig Fusil,1
3864,Katerina’s Café,2014-01-17,Kanon Herrero,Varja Lagos,1
3865,Katerina’s Café,2014-01-17,Lucas Alcazar,Axel Calzas,1
3866,Katerina’s Café,2014-01-17,Lucas Alcazar,Bertrand Ovan,1
3867,Katerina’s Café,2014-01-17,Lucas Alcazar,Minke Mies,1
3868,Katerina’s Café,2014-01-17,Minke Mies,Axel Calzas,1
3869,Katerina’s Café,2014-01-17,Minke Mies,Bertrand Ovan,1
3870,Katerina’s Café,2014-01-17,Minke Mies,Lucas Alcazar,1
3871,Katerina’s Café,2014-01-17,Nils Calixto,Birgitta Frente,1
3872,Katerina’s Café,2014-01-17,Nils Calixto,Felix Balas,1
3873,Katerina’s Café,2014-01-17,Nils Calixto,Varja Lagos,1
3874,Katerina’s Café,2014-01-17,Stenig Fusil,Elsa Orilla,1
3875,Katerina’s Café,2014-01-17,Stenig Fusil,Felix Balas,1
3876,Katerina’s Café,2014-01-17,Stenig Fusil,Kanon Herrero,1
3877,Katerina’s Café,2014-01-17,Stenig Fusil,Varja Lagos,1
3878,Katerina’s Café,2014-01-17,Varja Lagos,Birgitta Frente,1
3879,Katerina’s Café,2014-01-17,Varja Lagos,Elsa Orilla,1
3880,Katerina’s Café,2014-01-17,Varja Lagos,Felix Balas,1
3881,Katerina’s Café,2014-01-17,Varja Lagos,Kanon Herrero,1
3882,Katerina’s Café,2014-01-17,Varja Lagos,Nils Calixto,1
3883,Katerina’s Café,2014-01-17,Varja Lagos,Stenig Fusil,1
3884,Katerina’s Café,2014-01-18,Axel Calzas,Bertrand Ovan,1
3885,Katerina’s Café,2014-01-18,Axel Calzas,Birgitta Frente,1
3886,Katerina’s Café,2014-01-18,Axel Calzas,Elsa Orilla,1
3887,Katerina’s Café,2014-01-18,Axel Calzas,Felix Balas,1
3888,Katerina’s Café,2014-01-18,Axel Calzas,Gustav Cazar,1
3889,Katerina’s Café,2014-01-18,Axel Calzas,Isande Borrasca,1
3890,Katerina’s Café,2014-01-18,Axel Calzas,Isia Vann,1
3891,Katerina’s Café,2014-01-18,Axel Calzas,Linnea Bergen,1
3892,Katerina’s Café,2014-01-18,Axel Calzas,Loreto Bodrogi,1
3893,Katerina’s Café,2014-01-18,Axel Calzas,Minke Mies,1
3894,Katerina’s Café,2014-01-18,Axel Calzas,Willem Vasco-Pais,1
3895,Katerina’s Café,2014-01-18,Bertrand Ovan,Axel Calzas,1
3896,Katerina’s Café,2014-01-18,Bertrand Ovan,Birgitta Frente,1
3897,Katerina’s Café,2014-01-18,Bertrand Ovan,Elsa Orilla,1
3898,Katerina’s Café,2014-01-18,Bertrand Ovan,Felix Balas,1
3899,Katerina’s Café,2014-01-18,Bertrand Ovan,Gustav Cazar,1
3900,Katerina’s Café,2014-01-18,Bertrand Ovan,Isande Borrasca,1
3901,Katerina’s Café,2014-01-18,Bertrand Ovan,Isia Vann,1
3902,Katerina’s Café,2014-01-18,Bertrand Ovan,Linnea Bergen,1
3903,Katerina’s Café,2014-01-18,Bertrand Ovan,Loreto Bodrogi,1
3904,Katerina’s Café,2014-01-18,Bertrand Ovan,Minke Mies,1
3905,Katerina’s Café,2014-01-18,Bertrand Ovan,Willem Vasco-Pais,1
3906,Katerina’s Café,2014-01-18,Birgitta Frente,Axel Calzas,1
3907,Katerina’s Café,2014-01-18,Birgitta Frente,Bertrand Ovan,1
3908,Katerina’s Café,2014-01-18,Birgitta Frente,Elsa Orilla,1
3909,Katerina’s Café,2014-01-18,Birgitta Frente,Felix Balas,1
3910,Katerina’s Café,2014-01-18,Birgitta Frente,Gustav Cazar,1
3911,Katerina’s Café,2014-01-18,Birgitta Frente,Isande Borrasca,1
3912,Katerina’s Café,2014-01-18,Birgitta Frente,Isia Vann,1
3913,Katerina’s Café,2014-01-18,Birgitta Frente,Linnea Bergen,1
3914,Katerina’s Café,2014-01-18,Birgitta Frente,Loreto Bodrogi,1
3915,Katerina’s Café,2014-01-18,Birgitta Frente,Minke Mies,1
3916,Katerina’s Café,2014-01-18,Birgitta Frente,Willem Vasco-Pais,1
3917,Katerina’s Café,2014-01-18,Elsa Orilla,Axel Calzas,1
3918,Katerina’s Café,2014-01-18,Elsa Orilla,Bertrand Ovan,1
3919,Katerina’s Café,2014-01-18,Elsa Orilla,Birgitta Frente,1
3920,Katerina’s Café,2014-01-18,Elsa Orilla,Felix Balas,1
3921,Katerina’s Café,2014-01-18,Elsa Orilla,Gustav Cazar,1
3922,Katerina’s Café,2014-01-18,Elsa Orilla,Isande Borrasca,1
3923,Katerina’s Café,2014-01-18,Elsa Orilla,Isia Vann,1
3924,Katerina’s Café,2014-01-18,Elsa Orilla,Linnea Bergen,1
3925,Katerina’s Café,2014-01-18,Elsa Orilla,Loreto Bodrogi,1
3926,Katerina’s Café,2014-01-18,Elsa Orilla,Minke Mies,1
3927,Katerina’s Café,2014-01-18,Elsa Orilla,Willem Vasco-Pais,1
3928,Katerina’s Café,2014-01-18,Felix Balas,Axel Calzas,1
3929,Katerina’s Café,2014-01-18,Felix Balas,Bertrand Ovan,1
3930,Katerina’s Café,2014-01-18,Felix Balas,Birgitta Frente,1
3931,Katerina’s Café,2014-01-18,Felix Balas,Elsa Orilla,1
3932,Katerina’s Café,2014-01-18,Felix Balas,Gustav Cazar,1
3933,Katerina’s Café,2014-01-18,Felix Balas,Isande Borrasca,1
3934,Katerina’s Café,2014-01-18,Felix Balas,Isia Vann,1
3935,Katerina’s Café,2014-01-18,Felix Balas,Linnea Bergen,1
3936,Katerina’s Café,2014-01-18,Felix Balas,Loreto Bodrogi,1
3937,Katerina’s Café,2014-01-18,Felix Balas,Minke Mies,1
3938,Katerina’s Café,2014-01-18,Felix Balas,Willem Vasco-Pais,1
3939,Katerina’s Café,2014-01-18,Felix Resumir,Isande Borrasca,1
3940,Katerina’s Café,2014-01-18,Felix Resumir,Loreto Bodrogi,1
3941,Katerina’s Café,2014-01-18,Felix Resumir,Willem Vasco-Pais,1
3942,Katerina’s Café,2014-01-18,Gustav Cazar,Axel Calzas,1
3943,Katerina’s Café,2014-01-18,Gustav Cazar,Bertrand Ovan,1
3944,Katerina’s Café,2014-01-18,Gustav Cazar,Birgitta Frente,1
3945,Katerina’s Café,2014-01-18,Gustav Cazar,Elsa Orilla,1
3946,Katerina’s Café,2014-01-18,Gustav Cazar,Felix Balas,1
3947,Katerina’s Café,2014-01-18,Gustav Cazar,Isande Borrasca,1
3948,Katerina’s Café,2014-01-18,Gustav Cazar,Isia Vann,1
3949,Katerina’s Café,2014-01-18,Gustav Cazar,Linnea Bergen,1
3950,Katerina’s Café,2014-01-18,Gustav Cazar,Loreto Bodrogi,1
3951,Katerina’s Café,2014-01-18,Gustav Cazar,Minke Mies,1
3952,Katerina’s Café,2014-01-18,Gustav Cazar,Willem Vasco-Pais,1
3953,Katerina’s Café,2014-01-18,Isande Borrasca,Axel Calzas,1
3954,Katerina’s Café,2014-01-18,Isande Borrasca,Bertrand Ovan,1
3955,Katerina’s Café,2014-01-18,Isande Borrasca,Birgitta Frente,1
3956,Katerina’s Café,2014-01-18,Isande Borrasca,Elsa Orilla,1
3957,Katerina’s Café,2014-01-18,Isande Borrasca,Felix Balas,1
3958,Katerina’s Café,2014-01-18,Isande Borrasca,Felix Resumir,1
3959,Katerina’s Café,2014-01-18,Isande Borrasca,Gustav Cazar,1
3960,Katerina’s Café,2014-01-18,Isande Borrasca,Isia Vann,1
3961,Katerina’s Café,2014-01-18,Isande Borrasca,Linnea Bergen,1
3962,Katerina’s Café,2014-01-18,Isande Borrasca,Loreto Bodrogi,2
3963,Katerina’s Café,2014-01-18,Isande Borrasca,Minke Mies,1
3964,Katerina’s Café,2014-01-18,Isande Borrasca,Willem Vasco-Pais,2
3965,Katerina’s Café,2014-01-18,Isia Vann,Axel Calzas,1
3966,Katerina’s Café,2014-01-18,Isia Vann,Bertrand Ovan,1
3967,Katerina’s Café,2014-01-18,Isia Vann,Birgitta Frente,1
3968,Katerina’s Café,2014-01-18,Isia Vann,Elsa Orilla,1
3969,Katerina’s Café,2014-01-18,Isia Vann,Felix Balas,1
3970,Katerina’s Café,2014-01-18,Isia Vann,Gustav Cazar,1
3971,Katerina’s Café,2014-01-18,Isia Vann,Isande Borrasca,1
3972,Katerina’s Café,2014-01-18,Isia Vann,Linnea Bergen,1
3973,Katerina’s Café,2014-01-18,Isia Vann,Loreto Bodrogi,1
3974,Katerina’s Café,2014-01-18,Isia Vann,Minke Mies,1
3975,Katerina’s Café,2014-01-18,Isia Vann,Willem Vasco-Pais,1
3976,Katerina’s Café,2014-01-18,Linnea Bergen,Axel Calzas,1
3977,Katerina’s Café,2014-01-18,Linnea Bergen,Bertrand Ovan,1
3978,Katerina’s Café,2014-01-18,Linnea Bergen,Birgitta Frente,1
3979,Katerina’s Café,2014-01-18,Linnea Bergen,Elsa Orilla,1
3980,Katerina’s Café,2014-01-18,Linnea Bergen,Felix Balas,1
3981,Katerina’s Café,2014-01-18,Linnea Bergen,Gustav Cazar,1
3982,Katerina’s Café,2014-01-18,Linnea Bergen,Isande Borrasca,1
3983,Katerina’s Café,2014-01-18,Linnea Bergen,Isia Vann,1
